date,sent_demand_7d,news_demand_7d,nonews_demand_7d,sent_supply_7d,news_supply_7d,nonews_supply_7d,sent_geopolitical_7d,news_geopolitical_7d,nonews_geopolitical_7d,sent_financial_7d,news_financial_7d,nonews_financial_7d
2024-03-05,-0.21090083200639734,25.0,0,-0.03849031487479784,24.0,0,-0.0708767008145397,37.0,0,-0.048107814773296474,20.0,0
2024-03-06,-0.3466839097543723,30.0,0,-0.11056324440054573,21.0,0,-0.03859150331669405,38.0,0,-0.21313014380737325,18.0,0
2024-03-07,-0.2781888825767156,34.0,0,0.003196619308686899,26.0,0,0.000696045840553434,42.0,0,-0.23305266909301292,19.0,0
2024-03-08,-0.24187310211601912,37.0,0,0.07533642179066599,29.0,0,-0.0035196302751836495,43.0,0,-0.21163383659182336,16.0,0
2024-03-09,-0.4097190235517229,32.0,0,-0.08682397821563322,28.0,0,-0.10119585576294732,41.0,0,-0.2748225653388849,17.0,0
2024-03-10,-0.4097190235517229,32.0,0,-0.08682397821563322,28.0,0,-0.10119585576294732,41.0,0,-0.2748225653388849,17.0,0
2024-03-11,-0.21409652227777295,31.0,0,-0.053088019821970055,27.0,0,-0.10268202524770174,38.0,0,-0.4236023273163787,16.0,0
2024-03-12,-0.12898808837592327,36.0,0,-0.0762875972712958,35.0,0,-0.10262543120662908,38.0,0,-0.3925099883538982,18.0,0
2024-03-13,-0.1684833527887585,33.0,0,-0.07443128719897531,39.0,0,-0.12730785482077017,40.0,0,-0.20177280566551634,18.0,0
2024-03-14,-0.1709597157271303,27.0,0,-0.12234056354457219,35.0,0,-0.167734244583419,34.0,0,-0.09475746965553211,15.0,0
2024-03-15,-0.22774451633967044,23.0,0,-0.12095469700218105,32.0,0,-0.19989979771593458,33.0,0,-0.13972767470921924,15.0,0
2024-03-16,-0.07451945268290325,25.0,0,-0.002567128932766107,32.0,0,-0.13812146920251842,36.0,0,0.057112132794120106,14.0,0
2024-03-17,-0.07451945268290325,25.0,0,-0.002567128932766107,32.0,0,0.012859329095585055,37.0,0,0.057112132794120106,14.0,0
2024-03-18,-0.18786430755319694,24.0,0,-0.049045051559226706,32.0,0,0.017991890678390913,40.0,0,0.2560139698597291,13.0,0
2024-03-19,-0.11597738897472265,25.0,0,-0.028335560991653946,35.0,0,0.06534516831543764,46.0,0,0.29381953367652974,17.0,0
2024-03-20,0.0406066395648356,24.0,0,0.051450409304248636,33.0,0,0.12118312099245301,40.0,0,0.23745972986022612,18.0,0
2024-03-21,-0.02611001318054538,25.0,0,0.12782046734738417,35.0,0,0.1321535287877914,47.0,0,0.24034263808280212,20.0,0
2024-03-22,0.021608244593122196,24.0,0,0.0005290931106840905,33.0,0,0.1410768025684597,47.0,0,0.16938437639425175,20.0,0
2024-03-23,0.07999940144785103,24.0,0,-0.10805184189068921,35.0,0,0.13361317357681965,43.0,0,-0.11163413630177599,19.0,0
2024-03-24,0.07999940144785103,24.0,0,-0.10805184189068921,35.0,0,0.0027580160255886352,42.0,0,-0.11163413630177599,19.0,0
2024-03-25,-0.09410409984060579,25.0,0,-0.2213663295516138,34.0,0,-0.1061433260281021,41.0,0,-0.20539443779529817,20.0,0
2024-03-26,-0.10198110427086556,18.0,0,-0.23406933226903504,26.0,0,-0.1262756792133642,34.0,0,-0.2606074854912652,16.0,0
2024-03-27,-0.2286120289641743,17.0,0,-0.32201411139944347,24.0,0,-0.24286854378583386,36.0,0,-0.31810151608143433,17.0,0
2024-03-28,-0.05308721525749811,15.0,0,-0.38250092331630464,25.0,0,-0.20026890749367987,35.0,0,-0.4996914795134218,17.0,0
2024-03-29,-0.004677915611925237,16.0,0,-0.21897814210193836,25.0,0,-0.20015715524238856,37.0,0,-0.38729075395561297,21.0,0
2024-03-30,-0.24701155210689954,15.0,0,-0.29447150340614203,22.0,0,-0.3275732032861065,35.0,0,-0.4175959526598159,21.0,0
2024-03-31,-0.24701155210689954,15.0,0,-0.29447150340614203,22.0,0,-0.3275732032861065,35.0,0,-0.4175959526598159,21.0,0
2024-04-01,-0.015972486099538726,18.0,0,-0.14523362688099328,23.0,0,-0.2141802613219372,35.0,0,-0.28169957917139304,23.0,0
2024-04-02,0.14031575732062465,19.0,0,-0.005383748706016119,21.0,0,-0.08479735038548726,32.0,0,-0.05898976423112425,20.0,0
2024-04-03,0.2752330568748423,21.0,0,0.06967163995677057,23.0,0,-0.06577313293964043,39.0,0,-0.025443661414707868,22.0,0
2024-04-04,0.18042817811429912,21.0,0,0.054447293971177514,23.0,0,-0.0992239138219878,37.0,0,0.034128150990646575,24.0,0
2024-04-05,0.20412145737403378,19.0,0,-0.04140140232999632,24.0,0,-0.12131619131310807,43.0,0,0.021900155137307642,24.0,0
2024-04-06,0.4569677296741348,20.0,0,0.11370691034262868,27.0,0,0.07253695062088195,45.0,0,0.2667091958076942,29.0,0
2024-04-07,0.3330665477440648,21.0,0,0.11370691034262868,27.0,0,0.07253695062088195,45.0,0,0.2667091958076942,29.0,0
2024-04-08,0.35681535174242324,17.0,0,0.1502871618375539,25.0,0,0.10028198876772987,42.0,0,0.2918145758357074,26.0,0
2024-04-09,0.18327480128094076,23.0,0,-0.0670829624760878,35.0,0,-0.14499794292174967,47.0,0,-0.07867758914118746,28.0,0
2024-04-10,0.13306593887567042,21.0,0,-0.11120352237513553,34.0,0,-0.025776967175215958,40.0,0,-0.08553543209763534,24.0,0
2024-04-11,0.1576678227721935,23.0,0,-0.143257285328864,31.0,0,-0.03128581199129752,39.0,0,-0.06905808620753595,19.0,0
2024-04-12,0.15279889461022633,24.0,0,-0.05799992686786646,29.0,0,-0.04370240399037418,31.0,0,-0.06583095726091444,14.0,0
2024-04-13,0.10741914640446852,23.0,0,0.030885989408037117,28.0,0,-0.0802723542450082,32.0,0,-0.09778945140230189,11.0,0
2024-04-14,0.21097108445263327,22.0,0,0.030885989408037117,28.0,0,-0.1962478987126062,34.0,0,-0.09778945140230189,11.0,0
2024-04-15,0.2613267135636378,25.0,0,0.17720787460219614,29.0,0,-0.21190724854934054,41.0,0,0.10353189899275676,12.0,0
2024-04-16,0.31214583595412676,22.0,0,0.2782956738254086,25.0,0,-0.13878097586562962,45.0,0,0.28133015429290614,13.0,0
2024-04-17,0.19688407541382016,22.0,0,0.13637911853757476,23.0,0,-0.22852441813835903,52.0,0,0.22385605257669713,17.0,0
2024-04-18,0.15337339026672345,22.0,0,0.12993209588097507,25.0,0,-0.2797344920893478,54.0,0,0.15233393455301175,24.0,0
2024-04-19,0.12932569466686492,18.0,0,-0.016923402123419196,25.0,0,-0.30340081763728927,55.0,0,-0.007238891866013915,27.0,0
2024-04-20,0.12669593643552307,20.0,0,-0.029566082389773835,27.0,0,-0.2792743636583104,57.0,0,0.01841510890739112,28.0,0
2024-04-21,0.12669593643552307,20.0,0,-0.029566082389773835,27.0,0,-0.1964658207595961,55.0,0,0.01841510890739112,28.0,0
2024-04-22,0.03009370576473877,17.0,0,-0.16789114559106222,27.0,0,-0.07997647776922044,50.0,0,-0.11990995429389728,28.0,0
2024-04-23,0.045969202734219464,16.0,0,-0.22518718880859914,25.0,0,-0.17526672064698104,45.0,0,-0.26972480661324466,26.0,0
2024-04-24,0.22172764446974413,20.0,0,-0.1282568434667255,31.0,0,-0.15133142371944666,39.0,0,-0.2501030165147748,26.0,0
2024-04-25,0.29207143040063477,19.0,0,-0.07763174988277659,34.0,0,-0.09650733943341193,39.0,0,-0.22401274103331326,25.0,0
2024-04-26,0.21838528988882894,25.0,0,-0.029946178247013722,33.0,0,-0.02048998137765976,37.0,0,-0.2309340706930335,21.0,0
2024-04-27,0.05044546049709118,24.0,0,-0.08907233848391706,29.0,0,-0.1962950609288073,32.0,0,-0.44902066253717,18.0,0
2024-04-28,0.07920673176542747,25.0,0,-0.20577936900912638,30.0,0,-0.21703922789588198,34.0,0,-0.35301584101655875,19.0,0
2024-04-29,-0.06973809963979187,26.0,0,-0.35467565607146484,30.0,0,-0.3609434789867095,35.0,0,-0.5019121280788972,19.0,0
2024-04-30,-0.13360485979617936,34.0,0,-0.3481190003920345,29.0,0,-0.30074918444179694,38.0,0,-0.3736269932024841,24.0,0
2024-05-01,-0.1798370290407508,30.0,0,-0.39371090813074255,23.0,0,-0.36156211402877,38.0,0,-0.40731347296276105,21.0,0
2024-05-02,-0.21141554417594613,32.0,0,-0.4332271394277067,22.0,0,-0.397316463182753,37.0,0,-0.4272742399313888,21.0,0
2024-05-03,-0.16190137944468486,36.0,0,-0.38455882805104985,28.0,0,-0.4091637691692188,42.0,0,-0.29068878864137737,30.0,0
2024-05-04,-0.08334865868686263,35.0,0,-0.4688700139657182,29.0,0,-0.33702058341850444,45.0,0,-0.3141634478799202,30.0,0
2024-05-05,-0.13440894981919124,34.0,0,-0.3960114242666075,28.0,0,-0.3362733090385335,43.0,0,-0.4036928705444251,29.0,0
2024-05-06,-0.049441877076510515,35.0,0,-0.22921467511933138,28.0,0,-0.30949790976382335,42.0,0,-0.40055547420633975,29.0,0
2024-05-07,0.011736268021114549,29.0,0,-0.13060800600815406,30.0,0,-0.20530683356118004,40.0,0,-0.31946899170288834,26.0,0
2024-05-08,0.06739107008971683,29.0,0,0.0021160165816250798,35.0,0,-0.11538271856236199,42.0,0,-0.1862489746107411,26.0,0
2024-05-09,0.03490932398837882,29.0,0,0.0760995212523738,39.0,0,-0.06852941969649226,44.0,0,-0.14616034458805308,26.0,0
2024-05-10,0.02253106711173632,27.0,0,0.10523759820968903,35.0,0,-0.032045614256439585,42.0,0,-0.09330953722302304,23.0,0
2024-05-11,-0.013846857020528009,28.0,0,0.17934416195899824,36.0,0,0.031832088123780494,40.0,0,0.021776780305016185,25.0,0
2024-05-12,-0.010721731077258836,30.0,0,0.15487057090519224,38.0,0,0.018762511757673555,43.0,0,0.019812815201779046,27.0,0
2024-05-13,0.18519729487819683,29.0,0,0.2806498742281376,38.0,0,0.09264118333247902,43.0,0,0.18054540274250822,26.0,0
2024-05-14,0.18552039895162337,28.0,0,0.2747647781342317,37.0,0,0.06818267014912448,45.0,0,0.16225845302041186,26.0,0
2024-05-15,0.11231221250879264,28.0,0,0.19674392607510585,31.0,0,0.07953175949302353,43.0,0,0.01586427665056851,26.0,0
2024-05-16,0.1269930567525859,28.0,0,0.1801216254676028,28.0,0,0.05096387382211048,45.0,0,0.012249626853089191,26.0,0
2024-05-17,0.21154208637640942,23.0,0,0.20804652285629097,28.0,0,0.06445207800782411,43.0,0,0.0018433363099270201,22.0,0
2024-05-18,0.2390289534969876,25.0,0,0.23643316008106244,27.0,0,0.02873428641101222,49.0,0,0.05130641727656521,22.0,0
2024-05-19,0.27752894164942615,23.0,0,0.27450051599751346,25.0,0,0.04346582521934227,46.0,0,0.05996189581540701,20.0,0
2024-05-20,0.2753909304919135,23.0,0,0.27236250484000074,25.0,0,0.1837082275059215,45.0,0,0.2008016570341875,21.0,0
2024-05-21,0.2194194958027866,25.0,0,0.13881537279941986,26.0,0,0.11404860843824825,47.0,0,0.10727947167146727,21.0,0
2024-05-22,0.2091550082666799,27.0,0,0.19465855179716743,31.0,0,0.08982523801243121,51.0,0,0.17731761761168588,24.0,0
2024-05-23,0.1590599711751565,24.0,0,0.1921400324493234,28.0,0,0.026259382050912456,45.0,0,0.0810306055114662,21.0,0
2024-05-24,0.04430582682446887,26.0,0,0.11703791146994476,31.0,0,-0.03130384459190035,49.0,0,-0.0808970352784466,23.0,0
2024-05-25,-0.018642863033649842,26.0,0,0.07594710866299782,34.0,0,-0.04399275938872075,44.0,0,-0.13776364704642077,24.0,0
2024-05-26,-0.018642863033649842,26.0,0,0.1960988236192083,35.0,0,0.09329322243202096,45.0,0,0.012918175868278084,25.0,0
2024-05-27,-0.018068744886356108,26.0,0,0.19659092488831723,35.0,0,0.09378532370112987,45.0,0,0.013410277137386992,25.0,0
2024-05-28,0.03815495531178178,23.0,0,0.2839311689914516,30.0,0,-0.0016393190913013278,36.0,0,0.05346893319889653,21.0,0
2024-05-29,0.09738272540271276,20.0,0,0.23882806053928424,30.0,0,-0.007825123336673939,34.0,0,0.04500044649208159,20.0,0
2024-05-30,0.18659002349918907,21.0,0,0.26314307401411335,31.0,0,0.09739859553761557,37.0,0,0.1722221804860357,22.0,0
2024-05-31,0.1436016014984084,18.0,0,0.2667986270999316,29.0,0,0.1296751552893383,31.0,0,0.26096398815667865,22.0,0
2024-06-01,0.17381113441660997,16.0,0,0.2509478303808942,26.0,0,0.18925657444300947,35.0,0,0.28526716139943636,23.0,0
2024-06-02,0.12359615614903821,17.0,0,0.09456171226477086,26.0,0,0.10579233425336773,36.0,0,0.1589187710080294,22.0,0
2024-06-03,-0.07016590250922108,18.0,0,0.0026931211690508256,27.0,0,-0.06687396246429873,38.0,0,-0.012251521786675061,22.0,0
2024-06-04,-0.07565000467002399,21.0,0,-0.005086777884224756,31.0,0,0.084167744901798,43.0,0,-0.01835681126076035,29.0,0
2024-06-05,-0.11573586456832437,23.0,0,0.03732509733665567,31.0,0,0.08720123666172859,42.0,0,-0.06831414573604168,28.0,0
2024-06-06,-0.10689450101039953,22.0,0,0.0004537123743268443,31.0,0,0.08200771751847394,39.0,0,-0.064671172494335,26.0,0
2024-06-07,-0.022857195517795876,27.0,0,0.05280521662817124,31.0,0,0.07272672166682524,44.0,0,-0.0262527534172739,25.0,0
2024-06-08,0.052984970446904034,26.0,0,0.007589846139862514,31.0,0,0.02865899883658385,45.0,0,-0.01701424564789288,24.0,0
2024-06-09,0.15335672623953034,27.0,0,0.10796160193248883,32.0,0,0.04590497489135873,45.0,0,0.11714212264656551,25.0,0
2024-06-10,0.34400866628833565,26.0,0,0.08172769653093495,30.0,0,0.18068711159755058,44.0,0,0.23869552650412876,25.0,0
2024-06-11,0.3983051981802294,22.0,0,0.1303378785442976,27.0,0,0.2240982346887155,39.0,0,0.3191637453157453,20.0,0
2024-06-12,0.5059046990485215,20.0,0,0.11436244157246428,29.0,0,0.20089602829770214,40.0,0,0.37240379494614884,20.0,0
2024-06-13,0.4608566645646885,26.0,0,0.14593557724803105,30.0,0,0.16922183455200548,46.0,0,0.32266120330624076,28.0,0
2024-06-14,0.34308575240096867,22.0,0,0.1574652791392828,30.0,0,0.18180308404573092,50.0,0,0.3552214667406658,29.0,0
2024-06-15,0.33278699076202295,28.0,0,0.23345441877424342,35.0,0,0.20029854621005597,55.0,0,0.3466578525468595,32.0,0
2024-06-16,0.3007667263736948,26.0,0,0.17516358711069374,33.0,0,0.10424930235968854,55.0,0,0.2507541059024501,31.0,0
2024-06-17,-0.007795747641163642,26.0,0,0.06711674529951935,35.0,0,-0.002924567714031543,56.0,0,0.02055435329413599,32.0,0
2024-06-18,-0.1876984592915203,26.0,0,-0.06449047151439263,38.0,0,-0.16300665270560158,60.0,0,-0.14204604248002237,34.0,0
2024-06-19,-0.2589745266854557,27.0,0,-0.0103366645343142,33.0,0,-0.17295501809210098,57.0,0,-0.20553331064555236,33.0,0
2024-06-20,-0.2795440645345177,23.0,0,-0.18306466009752398,28.0,0,-0.16171531751435106,52.0,0,-0.3387901444060153,23.0,0
2024-06-21,-0.19620543111093525,27.0,0,-0.17574086228684913,29.0,0,-0.17325554336562282,49.0,0,-0.34312169248338004,28.0,0
2024-06-22,-0.21182552851248715,23.0,0,-0.10980172544008199,26.0,0,-0.1798100276537993,41.0,0,-0.30895678619466116,26.0,0
2024-06-23,-0.21182552851248715,23.0,0,-0.10980172544008199,26.0,0,-0.20609926717959431,40.0,0,-0.30895678619466116,26.0,0
2024-06-24,0.022256389085114642,23.0,0,-0.03713857777682785,24.0,0,-0.12799183263293065,38.0,0,-0.15603645555286996,25.0,0
2024-06-25,0.1639375956270784,24.0,0,0.008852778512186365,23.0,0,-0.08683755468958987,44.0,0,-0.06032422416610661,26.0,0
2024-06-26,0.23677558504222396,26.0,0,0.04245473394835647,23.0,0,-0.026755814623788992,47.0,0,0.05380682231237472,26.0,0
2024-06-27,0.26657878593098183,25.0,0,0.19646307599464713,24.0,0,-0.032153164131115165,47.0,0,0.16146541229552677,28.0,0
2024-06-28,0.2415325957505652,24.0,0,0.27324172734282925,20.0,0,-0.0034388686108977606,41.0,0,0.15435612802911117,21.0,0
2024-06-29,0.17627199942113023,27.0,0,0.20444079210671307,21.0,0,-0.0025349069377215605,42.0,0,0.1257665349584485,22.0,0
2024-06-30,0.17627199942113023,27.0,0,0.20444079210671307,21.0,0,-0.0032162725561150946,44.0,0,0.1257665349584485,22.0,0
2024-07-01,0.12356819865692928,26.0,0,0.2478568277761549,22.0,0,-0.09240436015466881,46.0,0,0.06296164130171122,21.0,0
2024-07-02,0.13936553167267912,29.0,0,0.289564026416176,28.0,0,-0.03521791126794437,44.0,0,0.08299541341451287,24.0,0
2024-07-03,0.05413854262061828,34.0,0,0.2204760036593866,30.0,0,-0.036084906846842214,44.0,0,0.0526852434112999,28.0,0
2024-07-04,-0.09356900621003991,34.0,0,0.17003460635712,33.0,0,-0.07601574238847023,49.0,0,-0.028082742705010055,29.0,0
2024-07-05,-0.061145125886272245,31.0,0,-0.00404205568696521,37.0,0,-0.148450811860372,51.0,0,-0.03580715666369864,30.0,0
2024-07-06,-0.1898043478951988,25.0,0,-0.05560253712806896,34.0,0,-0.20323334821000513,47.0,0,-0.19209546835627428,25.0,0
2024-07-07,-0.1898043478951988,25.0,0,-0.05560253712806896,34.0,0,-0.15111281120073755,45.0,0,-0.19209546835627428,25.0,0
2024-07-08,-0.1898043478951988,25.0,0,-0.15971044577835553,33.0,0,-0.1455440114095703,42.0,0,-0.19209546835627428,25.0,0
2024-07-09,-0.21152706287067505,25.0,0,-0.20671968843551364,32.0,0,-0.16649155565351587,41.0,0,-0.19337023613819251,23.0,0
2024-07-10,-0.334825108802567,19.0,0,-0.2829179864406347,32.0,0,-0.22709515088362334,41.0,0,-0.2529583022308848,20.0,0
2024-07-11,-0.12524653966228178,17.0,0,-0.21798595806568954,30.0,0,-0.19421873604410636,37.0,0,-0.11525298229729153,20.0,0
2024-07-12,-0.19821987147132564,16.0,0,-0.25248946945833406,27.0,0,-0.17846245996274587,40.0,0,-0.08728011017665283,19.0,0
2024-07-13,-0.0442395741244158,21.0,0,-0.22508737517239888,30.0,0,-0.15010419291814905,45.0,0,0.04656885845054458,25.0,0
2024-07-14,-0.0442395741244158,21.0,0,-0.34474939261329035,31.0,0,-0.2833496846513027,45.0,0,0.04656885845054458,25.0,0
2024-07-15,-0.0442395741244158,21.0,0,-0.34474939261329035,31.0,0,-0.37212027082005356,46.0,0,0.048888680691431534,26.0,0
2024-07-16,-0.0011427909570436378,20.0,0,-0.29147378773805444,29.0,0,-0.3253302162917025,44.0,0,0.109905581182194,22.0,0
2024-07-17,0.1963090468508501,20.0,0,-0.24721315054644233,24.0,0,-0.2865995085049026,37.0,0,-0.03268446707506754,18.0,0
2024-07-18,0.0961644514774282,22.0,0,-0.21377196758320272,25.0,0,-0.26703751291240213,35.0,0,-0.0661444687949761,17.0,0
2024-07-19,0.07659367198745402,23.0,0,-0.1458632680520946,26.0,0,-0.25643761106972646,32.0,0,-0.020917924601466537,16.0,0
2024-07-20,0.025615419478466052,27.0,0,-0.1192611456626936,29.0,0,-0.25275694077027744,33.0,0,-0.01708709909063259,14.0,0
2024-07-21,0.015453861120881257,32.0,0,0.036482533472516385,31.0,0,-0.15379738731567397,37.0,0,-0.04777093599772179,18.0,0
2024-07-22,-0.06137624753284316,34.0,0,0.036482533472516385,31.0,0,-0.028639653896193273,36.0,0,-0.0658140573133198,17.0,0
2024-07-23,-0.14137563799020084,35.0,0,0.06471843539944143,30.0,0,-0.03254333342169716,40.0,0,-0.15163068631146526,21.0,0
2024-07-24,-0.20343350776515548,33.0,0,0.10654184619068287,31.0,0,-0.08819248314484118,43.0,0,-0.03304035405421432,23.0,0
2024-07-25,-0.16754532704791017,40.0,0,0.08524153400729945,38.0,0,-0.07241476883792274,51.0,0,0.030475681614396715,27.0,0
2024-07-26,-0.09635230422915002,48.0,0,0.06763255396222212,40.0,0,-0.0767764167977016,53.0,0,-0.09892406421417883,31.0,0
2024-07-27,-0.06381114667492314,45.0,0,0.08064992244296267,38.0,0,0.002595186489628365,55.0,0,-0.05197456554834936,32.0,0
2024-07-28,-0.06855401600956988,40.0,0,0.09849938793285282,35.0,0,0.03302822292781664,50.0,0,0.11114646418626213,29.0,0
2024-07-29,0.024322521072526054,39.0,0,0.16169967716707614,37.0,0,0.10714037299621265,52.0,0,0.10025444402213697,30.0,0
2024-07-30,-0.009752756563212922,40.0,0,0.018165754160977005,36.0,0,-0.013564738867209528,48.0,0,0.051297528523520826,31.0,0
2024-07-31,0.03613629139432994,49.0,0,0.07826004858380052,39.0,0,0.04818612589808685,50.0,0,0.022247980894888213,33.0,0
2024-08-01,0.05561750366976507,47.0,0,0.1314845189156515,32.0,0,0.07056282487321179,43.0,0,0.011991950592697555,30.0,0
2024-08-02,-0.0013073145549883092,55.0,0,0.11260476959782323,42.0,0,0.03692016089924179,52.0,0,-0.00928002824487342,36.0,0
2024-08-03,0.06682600865446063,52.0,0,0.2060222845116717,40.0,0,-0.004340606789651413,50.0,0,-0.033444678922798475,33.0,0
2024-08-04,0.06682600865446063,52.0,0,0.04757249719027642,41.0,0,-0.11770866748870516,52.0,0,-0.16349416223783356,32.0,0
2024-08-05,-0.0947976353671895,52.0,0,-0.15421902629982467,40.0,0,-0.3195001909788063,51.0,0,-0.32511780625948367,32.0,0
2024-08-06,-0.0573422693630198,51.0,0,-0.1444751767613806,38.0,0,-0.2855229003591432,53.0,0,-0.38675700140496105,31.0,0
2024-08-07,-0.05825028770757137,52.0,0,-0.22557671042590813,43.0,0,-0.3082920556651456,63.0,0,-0.3153659273844421,38.0,0
2024-08-08,-0.04795315486187931,50.0,0,-0.2745620989062124,44.0,0,-0.3436914045139807,64.0,0,-0.3136024511703808,38.0,0
2024-08-09,0.04870453716170813,40.0,0,-0.2082787713675636,36.0,0,-0.27687135939945634,54.0,0,-0.18199746709664377,33.0,0
2024-08-10,0.09769252143094465,40.0,0,-0.22715526825626073,36.0,0,-0.2546955559766467,50.0,0,-0.045103937237789694,33.0,0
2024-08-11,0.09769252143094465,40.0,0,-0.11449344184262165,35.0,0,-0.19531035807428235,51.0,0,-0.13532053160823282,34.0,0
2024-08-12,0.3041989339356366,39.0,0,0.04957577800735702,34.0,0,-0.0644494474564029,51.0,0,-0.0020673633608524664,33.0,0
2024-08-13,0.19870395180729458,39.0,0,0.034760174200202366,40.0,0,-0.06423714600800141,54.0,0,0.023682521715287064,31.0,0
2024-08-14,0.06801633812590599,34.0,0,-0.034110784979152556,36.0,0,-0.10204297577431135,45.0,0,-0.07351082005161096,25.0,0
2024-08-15,-0.15584233462707042,29.0,0,-0.1103858032868434,38.0,0,-0.1367822247568428,47.0,0,-0.14993441644058175,26.0,0
2024-08-16,-0.2972387087065727,26.0,0,-0.019144651625334786,34.0,0,-0.13496967988931338,47.0,0,-0.14072284466431798,24.0,0
2024-08-17,-0.32602805071510377,24.0,0,-0.20215265757966,33.0,0,-0.20691221989026007,45.0,0,-0.41850504627606533,22.0,0
2024-08-18,-0.4327618269016966,25.0,0,-0.32953233262216014,34.0,0,-0.23420436951952658,45.0,0,-0.4617475999131179,23.0,0
2024-08-19,-0.37850003892422784,27.0,0,-0.4198431877725568,36.0,0,-0.30814077125285694,45.0,0,-0.4617475999131179,23.0,0
2024-08-20,-0.3469454300301593,26.0,0,-0.3425983617861506,33.0,0,-0.29975039218108906,43.0,0,-0.38315498822291083,27.0,0
2024-08-21,-0.350733132777913,22.0,0,-0.3129169352371624,33.0,0,-0.26322807048240454,40.0,0,-0.24252247656307505,25.0,0
2024-08-22,-0.3043078913863394,25.0,0,-0.3190979690376516,30.0,0,-0.26160706673321416,42.0,0,-0.19809608509863874,27.0,0
2024-08-23,-0.1823551111521998,23.0,0,-0.3187616482240837,28.0,0,-0.26830395831609555,40.0,0,-0.24747408797598588,26.0,0
2024-08-24,-0.19779335570673706,28.0,0,-0.24448436095100515,31.0,0,-0.24401272667913235,46.0,0,-0.10813134983791761,32.0,0
2024-08-25,-0.06968713035208308,27.0,0,-0.12415996980372916,30.0,0,-0.29400186598553574,44.0,0,0.0574574641251403,30.0,0
2024-08-26,-0.004501720847162864,27.0,0,0.17547710761132237,29.0,0,-0.1147039579093175,45.0,0,0.0574574641251403,30.0,0
2024-08-27,0.10693162202812904,30.0,0,0.14354403433235427,34.0,0,-0.09414169124447189,51.0,0,0.09521797456305518,31.0,0
2024-08-28,0.14585592533860883,33.0,0,0.1294988355295624,33.0,0,-0.10663075934864379,56.0,0,-0.027149954328077076,33.0,0
2024-08-29,0.24770516459608358,33.0,0,0.18090540150779855,35.0,0,-0.09801787237117021,59.0,0,-0.017532230914378336,32.0,0
2024-08-30,0.18220272726002365,37.0,0,0.06535065760866257,40.0,0,-0.0807087801154175,63.0,0,-0.04596956259644943,33.0,0
2024-08-31,0.023475475858763844,35.0,0,0.045161712196558935,39.0,0,-0.08934746176394891,61.0,0,-0.1037605015519594,32.0,0
2024-09-01,-0.020455698668006488,36.0,0,-0.04878075588848742,41.0,0,-0.021836639907390574,62.0,0,-0.13380754226473757,33.0,0
2024-09-02,-0.08022883944102525,34.0,0,-0.040990949026524844,41.0,0,-0.19916350965911644,61.0,0,-0.13380754226473757,33.0,0
2024-09-03,-0.15422784124079744,29.0,0,-0.05694741270580907,37.0,0,-0.2443984929604388,55.0,0,-0.17095643479066602,30.0,0
2024-09-04,-0.22635483439080425,26.0,0,-0.03141889848024097,38.0,0,-0.2287008868045723,52.0,0,-0.2208488379760336,27.0,0
2024-09-05,-0.2815175609507909,31.0,0,0.0018168625621392245,41.0,0,-0.2161592084284059,47.0,0,-0.20082359786740414,29.0,0
2024-09-06,-0.4082458131713793,28.0,0,-0.08897264687005758,44.0,0,-0.31102756864872744,47.0,0,-0.29175052069412144,32.0,0
2024-09-07,-0.3723742917775073,29.0,0,-0.10498921912775151,45.0,0,-0.3205606268829708,48.0,0,-0.310920855013602,31.0,0
2024-09-08,-0.3900406009672831,28.0,0,-0.020414828249249173,43.0,0,-0.2547932290449914,47.0,0,-0.258419962893499,31.0,0
2024-09-09,-0.48319456145529543,29.0,0,-0.20262635266892115,42.0,0,-0.18242321928209118,47.0,0,-0.258419962893499,31.0,0
2024-09-10,-0.5225339538236666,36.0,0,-0.27097914326488476,43.0,0,-0.1729811729907633,47.0,0,-0.28007552180378886,34.0,0
2024-09-11,-0.5079310944577354,39.0,0,-0.3511985315989653,48.0,0,-0.21316027628583076,48.0,0,-0.24124483854242576,41.0,0
2024-09-12,-0.46164375839695815,39.0,0,-0.3613680953580836,48.0,0,-0.22820628121499778,52.0,0,-0.21382184133442406,41.0,0
2024-09-13,-0.357864457714401,42.0,0,-0.2116917155878173,43.0,0,-0.19298171651775914,57.0,0,-0.14888279941924684,42.0,0
2024-09-14,-0.2277377267745103,40.0,0,-0.07551274700711152,40.0,0,-0.11206577057454226,56.0,0,0.06673347545416879,40.0,0
2024-09-15,-0.15207786603203546,41.0,0,-0.050894169549509316,44.0,0,-0.10026966207763469,59.0,0,0.09600287085028215,42.0,0
2024-09-16,-0.0192634497214819,40.0,0,-0.050894169549509316,44.0,0,-0.11431783204241995,58.0,0,0.09600287085028215,42.0,0
2024-09-17,0.0008311372804676309,38.0,0,2.358001028717379e-06,43.0,0,-0.11751216450670761,58.0,0,0.07907650128300119,41.0,0
2024-09-18,0.06739834762799235,37.0,0,0.06903367546712255,39.0,0,-0.08442303042340567,60.0,0,0.19070584048632835,38.0,0
2024-09-19,0.05891526468719038,32.0,0,0.03720395641571426,33.0,0,-0.04860228483765933,56.0,0,0.14099264454445173,35.0,0
